CustomerID,Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HouseholdIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,Telecommute,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonthly,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber
2566-HGSGRK-ROU,3,1,0,59,18,2,0,7,0,68,6.5,2.14812,2.27188,0,0,1,0,0,0,0,0,3,1,1,34.2,18,,0,0,4,20,8,602.67,0,56,19.95,1154.15,1,61.9,3395,1,1,74.8,4242.6,1,1,1,3,1,1,1,1,1,19,1,0,1,1,1
7164-HJCLUK-29N,3,2,1,69,8,1,1,16,0,78,12.7,6.68655,3.21945,0,1,2,2,1,1,0,0,0,-1,-1,1,23,,0,1,4,40,10,364.94,0,72,46.7,3491.9,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,16,0,0,0,1,1
5052-NKTQMH-BKA,1,2,1,43,13,2,0,2,0,38,6.5,0.45448,2.01552,0,0,1,0,0,0,0,1,3,1,1,18.2,24,,0,0,3,9,6,131.21,1,17,6.6,114.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,0,0
8802-ZPAEGX-52Q,3,1,0,62,15,2,0,7,0,56,27.7,2.450896,13.061104,0,1,3,0,0,0,0,0,2,1,0,18,21,,0,1,4,27,10,405.53,0,54,10.45,553.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,1,0,1
0309-KOSUPM-CSV,5,2,0,32,14,1,0,5,0,65,14.1,4.133415,5.031585,1,0,1,1,1,0,0,1,2,1,0,36.7,27,,0,1,3,7,12,352.35,0,10,3.7,29.9,1,32.95,261.2,0,0,0,0,0,0,0,3,0,0,1,0,1,20,1,1,1,0,0
8514-TCRHWV-DPM,3,1,0,78,10,5,0,28,1,17,20.8,0.625872,2.910128,0,0,1,0,0,0,0,0,2,1,0,9.6,25,,1,0,2,8,12,270.04,0,26,15.35,378.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
7441-RFDNVF-7SP,3,3,0,64,15,1,0,11,0,62,17.5,0.42315,10.42685,0,1,2,0,0,0,0,1,3,1,0,31.9,25,,1,1,1,39,8,505.45,0,72,73.55,5166.2,1,44.55,3259.85,1,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,1,0,1
1150-ESKSKG-FRM,1,1,0,75,11,2,0,11,1,11,8,0.22616,0.65384,0,0,1,0,0,0,0,0,1,1,1,5.7,29,,0,0,2,14,18,334.68,0,42,11.45,457.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
7196-SOFWOP-3K6,1,1,0,74,19,1,1,20,1,108,9.3,4.549932,5.494068,0,1,2,5,0,0,0,1,1,1,1,39.8,27,,0,1,4,35,15,684.09,0,69,22.65,1550.1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,1,23,1,1,1,0,1
9083-WGKZAH-8XR,2,2,1,20,15,2,0,0,0,19,7.6,0.280136,1.163864,1,0,1,4,0,0,0,1,2,1,0,7.6,24,,0,1,4,1,8,133.14,1,1,2.1,2.1,1,25.55,25.55,0,0,0,0,0,0,1,3,0,0,0,0,1,27,1,1,1,0,0
8552-ZQJYEJ-BW1,3,4,0,65,15,2,0,6,1,26,11.1,0.70707,2.17893,0,0,1,7,0,0,0,1,1,1,0,15.2,26,,1,0,2,37,11,276.56,1,70,68.1,4632,1,35.8,2430.95,1,0,0,0,1,0,0,1,0,0,0,0,0,12,1,1,1,0,1
3686-HKVHPL-GU6,1,5,1,66,16,2,0,3,0,21,21.2,1.709568,2.742432,1,0,1,0,0,0,0,1,0,-1,-1,1,25,,0,0,5,28,11,270.3,1,62,10.2,625.05,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,27,0,0,1,0,1
4923-DBKSJV-D3H,4,2,1,45,19,3,0,10,0,82,7,1.90568,3.83432,0,1,2,0,0,0,0,0,2,1,1,50.5,19,,0,1,2,8,12,450.55,1,14,2.25,24.65,1,31.35,438.25,1,0,0,0,0,0,1,4,0,0,0,1,0,20,1,1,1,1,0
4588-ODXEGS-UGY,2,1,1,44,13,5,1,13,0,60,12.5,2.2125,5.2875,0,1,2,3,0,0,0,1,2,1,0,35.5,12,,1,1,3,26,11,401.53,1,70,32.3,2239.45,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,20,0,1,0,0,1
2689-VYLAYC-OSJ,5,3,1,59,11,6,1,21,0,100,5.9,1.8644,4.0356,0,0,1,6,0,1,0,1,3,1,0,57.1,21,,0,1,2,30,10,296.77,0,63,20,1292.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1
1086-IKBULJ-52W,1,3,1,38,15,1,0,8,0,81,10.9,4.32621,4.50279,0,1,2,0,0,0,0,1,1,1,1,30.6,28,,1,0,4,1,7,569.17,0,1,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0
3149-SOXJIB-AZ6,2,3,0,65,13,3,1,9,0,34,17.3,2.517496,3.364504,0,0,1,1,1,0,0,0,3,1,0,15.2,20,,0,0,1,17,16,1202.74,1,36,6.4,241.75,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,23,1,0,1,0,0
0198-MUHWOZ-918,1,1,1,26,15,2,0,1,0,23,10.3,0.61594,1.75306,1,0,1,5,0,0,0,0,2,1,1,14.8,19,,1,0,3,5,12,379.61,1,8,5.15,58.4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,1,0,0,0
4487-UIOHOC-Y6X,1,3,0,70,16,1,0,11,0,107,14.1,1.191873,13.895127,0,0,1,3,2,0,0,0,1,1,0,54.2,30,,0,0,5,25,7,189.59,0,56,12.75,760.4,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,24,1,1,0,0,1
3319-BOOXCD-PSQ,5,5,1,65,18,1,0,17,0,66,6.9,2.609442,1.944558,0,1,2,0,0,0,0,1,3,1,1,31.5,36,,0,1,4,25,11,235.17,0,65,22.5,1397.15,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,21,1,1,0,0,1
3630-CTGBIF-YIX,5,5,1,61,9,1,1,31,0,107,3.6,1.88748,1.96452,0,0,3,4,0,0,0,0,2,1,0,44.1,27,,0,0,1,29,7,624.22,0,63,11.6,695.8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,22,0,0,1,0,1
2594-FSOPWS-H02,3,4,0,63,13,2,0,3,0,69,3.5,1.335495,1.079505,0,0,1,1,0,0,0,1,4,1,1,53.2,22,,1,1,4,19,11,671.13,1,45,7.8,346.95,1,28.6,1210,1,0,0,0,0,0,0,3,0,0,0,0,0,18,1,0,1,0,1
3335-MFSNGA-J31,1,4,1,70,11,3,0,29,0,224,2.6,1.36864,4.45536,0,0,1,2,2,0,0,1,0,-1,-1,1,19,,1,0,1,37,12,702.82,1,71,28.8,2049.45,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,16,0,0,0,0,1
3239-YTOCDY-213,4,4,0,64,22,6,0,21,1,28,8.1,1.295028,0.972972,0,1,2,1,1,0,0,1,3,1,0,13.1,28,,1,1,4,34,13,351.65,1,68,23.6,1728.1,1,39.45,2674.25,1,0,0,0,1,1,1,4,0,1,1,0,1,19,1,1,1,1,0
1226-OKZENG-YMZ,5,5,1,56,14,2,0,3,0,31,0.9,0.175491,0.103509,0,1,2,1,1,0,0,1,4,1,1,18.1,16,,0,1,4,14,8,290.28,0,26,10.1,271.2,1,28.7,694.7,1,0,0,0,0,0,0,0,1,1,1,1,0,28,0,1,0,0,1
1946-CHZAKX-7PK,2,2,0,43,14,2,1,1,0,32,10.1,1.22816,2.00384,1,1,2,0,0,0,0,0,2,1,1,18.3,20,,1,1,4,15,19,453.2,0,26,5.25,114.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,0
1587-LHMXIB-2NP,1,1,0,53,10,4,0,29,0,82,4.8,0.842304,3.093696,0,0,1,0,0,0,0,1,2,1,1,45.6,29,,0,1,3,25,12,346.7,1,59,16.3,921,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,1
8916-LWSVNK-W0Q,4,2,1,36,12,5,0,8,0,54,9.6,0.762048,4.421952,0,1,2,1,1,0,0,1,2,1,0,31.1,24,,0,0,3,3,7,271.21,1,8,3.8,25.3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,14,0,0,0,0,0
3755-JZHSNC-YVQ,1,5,1,52,9,5,0,19,0,42,3,0.47628,0.78372,0,1,2,1,1,0,0,0,2,1,0,17.8,22,,0,1,2,34,9,202.23,0,72,58.85,4276.15,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,21,1,0,0,0,1
6055-WFKEYT-97B,4,5,0,44,17,6,0,13,0,58,7.5,0.90045,3.44955,0,0,1,0,0,0,0,0,3,1,1,32.5,29,,0,0,2,7,12,263.73,1,18,5.9,110.5,1,26.65,464.05,0,0,0,0,1,0,0,2,0,0,0,0,0,20,1,1,1,0,1
4898-VWAWIL-UWT,1,1,1,48,13,1,0,3,0,73,4.6,1.722654,1.635346,0,0,1,4,4,0,0,0,1,1,0,30.8,24,,1,0,3,28,5,119.23,0,59,30.1,1778,0,0,0,1,1,28.25,1630.1,1,0,0,4,0,1,1,1,0,18,1,0,1,0,1
0161-ZGCKJD-1M2,4,3,0,60,19,1,0,6,0,36,14.1,1.258848,3.817152,0,0,1,4,2,0,0,0,4,1,0,18.4,30,,0,1,2,1,9,501.34,0,5,6.4,34.85,1,29.45,117.6,0,0,0,0,0,0,1,4,0,0,0,0,1,20,1,1,1,0,0
3330-YCHJNM-YA1,1,3,1,67,19,2,1,3,0,51,6.7,1.189116,2.227884,0,0,1,0,0,0,0,1,3,1,1,33.2,23,,0,0,2,30,13,211.29,0,62,26.1,1620.5,1,55.4,3509.6,1,1,44,2724,1,1,1,2,1,0,1,1,1,15,1,1,1,1,1
0481-RFVYIH-H7J,4,3,0,77,15,4,0,28,1,27,6.2,0.297972,1.376028,0,1,2,0,0,0,0,1,1,0,1,6.7,29,,1,1,2,38,12,278.01,1,70,28.45,2011.2,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,23,0,1,0,0,1
9830-UFEBRB-WOE,4,3,0,72,9,4,0,34,1,36,10.5,0.87696,2.90304,0,0,1,1,0,1,0,1,0,-1,-1,1,33,,1,1,2,14,9,114.67,1,30,13.6,411.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
3912-EDPWEY-1ZP,3,3,1,44,19,2,0,1,0,59,5.9,0.981642,2.499358,0,0,1,6,2,0,0,1,0,-1,-1,1,26,,0,0,3,21,7,122.16,0,48,8.45,423.9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,24,1,0,1,0,1
4629-OUAIRK-MZH,5,2,0,75,17,3,0,35,1,41,14,2.39358,3.34642,0,1,2,3,3,0,0,1,2,1,1,17.4,22,,0,1,4,25,12,333.71,0,61,8.9,581.45,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,17,1,0,0,0,1
9024-QQZDBM-RN4,5,4,0,78,14,1,0,18,0,59,3.4,0.529584,1.476416,0,0,1,1,1,0,0,1,1,1,0,28.4,25,,1,0,2,38,15,347.07,0,71,18.45,1305.4,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,23,1,0,0,0,1
1608-DQBMUD-AB8,3,2,0,55,21,1,0,11,0,128,20.5,2.28288,23.95712,0,0,1,0,0,0,0,1,2,1,1,96.3,19,,1,1,2,36,8,233.16,0,67,18.15,1299.45,1,71.7,4722.4,1,1,68,4506.6,1,1,1,2,1,1,1,1,1,21,1,1,1,1,1
4284-HHTPTO-Q5J,2,1,0,29,16,3,0,4,0,54,9.6,1.202688,3.981312,0,1,4,5,0,0,0,1,1,1,0,22.8,16,,1,0,4,11,7,376.19,1,31,11.5,386.15,1,31.9,921,0,1,18.15,579.95,1,0,0,3,0,0,0,0,1,13,1,0,0,0,1
6828-JEJYIH-3EI,2,2,1,43,8,1,1,8,0,44,10.6,1.944888,2.719112,0,0,1,8,1,0,0,1,1,1,1,18,27,,1,1,3,7,8,247.49,1,29,5.45,154.9,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,25,0,0,0,0,0
9723-VUGZBJ-ZQA,3,3,0,18,13,3,0,0,0,15,10.9,0.51666,1.11834,1,0,1,0,0,0,0,0,3,0,0,6.1,30,,0,1,2,1,7,56.32,1,2,4.05,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,1,0,0
8520-MLQCDY-K1Y,2,2,0,28,16,1,0,0,0,17,2.2,0.129778,0.244222,0,0,2,0,0,0,0,0,1,0,1,7.9,27,,1,1,3,10,7,152.47,0,17,6.95,121.9,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,12,0,0,1,0,0
6088-TDDVGT-XO0,4,1,0,70,16,5,0,33,1,59,2.1,0.056994,1.182006,0,0,1,10,2,1,0,0,2,1,0,20.1,22,,0,0,2,29,14,881.75,1,60,9.7,555.2,0,0,0,1,0,0,0,0,0,1,2,1,1,1,1,0,23,1,0,0,1,1
8775-VURAWW-OS0,4,2,0,43,14,3,0,6,0,57,14.3,4.442295,3.708705,1,0,1,0,0,0,0,0,3,1,1,25.6,18,,0,1,3,12,9,725.35,0,27,4.6,102.3,1,26.5,690.4,0,0,0,0,0,0,0,0,0,1,1,1,1,18,0,0,1,0,0
9852-FJWQJI-KV7,4,3,0,56,12,2,1,4,0,29,7.2,0.780912,1.307088,0,0,3,2,1,1,0,1,1,1,1,11.6,25,,0,1,2,5,8,268.87,1,14,5.95,86.25,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,16,0,0,1,0,0
5645-BCARMI-G7Z,3,4,0,66,16,6,1,18,1,12,12.7,1.12776,0.39624,0,0,1,11,0,0,0,0,2,0,1,5.8,31,,0,1,2,17,12,221.89,0,25,8.8,217.2,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,25,0,0,1,0,1
7414-PZJWWB-D1D,2,1,0,73,18,5,0,25,1,9,19.7,0.684378,1.088622,0,0,1,6,2,0,0,0,4,0,0,5.1,21,,0,0,4,25,10,125.7,1,50,14.6,766.05,1,22.65,1144.75,1,0,0,0,1,0,0,3,0,0,0,0,1,0,1,1,1,0,1
2578-QQXNBH-3G2,2,2,0,26,13,5,1,6,0,85,8.2,2.66951,4.30049,1,1,4,6,0,1,0,1,2,1,1,35.7,17,,0,1,2,2,12,312.37,0,11,5.8,36.05,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,14,0,1,0,0,1
9334-IUMUSE-FAI,1,2,0,54,10,2,0,3,0,25,6.8,0.7106,0.9894,0,0,2,8,0,0,0,1,2,1,0,13.1,21,,1,0,3,2,12,554.64,1,15,3.9,50.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0
1866-UGNVHM-6F1,4,1,1,39,12,6,0,12,0,48,18.5,1.40304,7.47696,1,1,3,3,1,2,0,1,2,1,0,21.8,29,,0,0,3,21,8,162.64,1,70,25.2,1735.75,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,27,0,0,0,0,0
6170-RWXBEX-2CR,3,3,0,24,18,2,0,0,0,29,7.2,0.457272,1.630728,0,1,4,0,0,0,0,0,2,0,0,12,29,,1,1,4,6,11,392.96,0,9,9.05,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0,0,0
2447-WXAAQB-6K7,4,3,1,26,17,2,0,0,0,64,3.7,1.091648,1.276352,0,1,5,7,1,2,0,1,2,1,0,25.1,19,,0,1,2,8,7,236,1,34,9.75,303.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
2583-FMHHBW-E5N,2,1,1,19,14,6,0,0,0,13,12.4,0.357864,1.254136,0,0,2,7,0,0,0,0,2,1,0,8.4,21,,1,1,2,1,10,182.34,1,2,2.3,7.05,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0
5097-JIRHCW-CFG,3,1,0,60,12,3,0,21,0,131,5.3,3.145179,3.797821,0,1,3,7,0,0,0,1,2,1,0,63.1,16,,0,1,4,22,6,350.11,1,51,12.05,589.05,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,21,0,0,0,0,1
2979-LZXION-EKF,3,1,0,24,16,2,0,0,0,10,6.1,0.31903,0.29097,1,0,1,8,0,3,0,1,1,1,0,5.5,14,,0,0,2,4,11,163.03,1,8,3.3,26.75,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0
5802-HZRLCD-BHF,3,3,1,31,11,4,0,6,0,27,0.6,0.070146,0.091854,0,1,2,7,0,0,2,0,2,0,0,12.4,18,,1,1,2,13,12,381.06,1,63,25.05,1667.05,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,29,1,0,0,0,1
7444-WJWKGZ-67A,1,1,1,61,14,3,0,11,1,11,41.7,1.366926,3.220074,0,0,1,8,0,0,0,0,2,0,1,5.1,23,,1,0,1,11,12,176.39,0,37,5.35,179.5,1,32.35,1135.85,1,0,0,0,1,0,0,4,0,0,0,0,1,19,1,1,1,0,0
2688-GYVWQM-JSK,4,2,0,24,18,5,0,0,0,51,6.4,1.132608,2.131392,1,0,1,11,2,1,0,1,0,-1,-1,1,27,,0,1,3,6,9,420.17,1,35,7.8,200.1,1,60.95,2148.6,1,1,62.35,2127.95,1,1,1,2,1,1,1,1,1,14,1,1,1,1,1
4435-FBUZVB-AES,3,1,1,66,17,1,0,12,0,57,12.8,3.224832,4.071168,0,0,1,2,2,0,0,0,1,0,0,31.8,22,,1,1,1,17,10,404.02,1,49,4.2,215.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,1,0,0,0,0
9819-KBLSEK-N7M,3,3,0,50,12,3,0,13,0,54,9,0.85536,4.00464,0,0,1,5,0,0,0,0,1,1,0,28.5,35,,0,0,2,22,14,517.63,0,34,9.6,276.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
7451-DHDPCJ-ZXU,2,4,1,64,16,4,0,22,0,98,13.1,5.302094,7.535906,0,1,2,0,0,0,0,1,3,1,1,47.2,26,,0,1,4,25,9,374.46,0,60,18.2,1079.1,1,32.95,1973.1,1,0,0,0,1,0,0,1,1,1,0,0,1,24,1,1,1,0,0
6973-VFXJPS-W71,3,5,1,46,18,2,0,2,0,28,20.7,1.10124,4.69476,1,0,3,10,2,1,0,1,1,0,0,13.7,22,,0,1,4,27,8,98.87,1,50,9.15,464.7,1,35.2,1814.65,1,1,25.25,1199.2,0,0,0,4,0,0,1,1,1,28,1,1,1,0,0
0286-ZUKLWW-UD1,2,5,1,29,19,1,0,1,0,69,5.9,1.237584,2.833416,1,1,5,0,0,0,0,1,1,1,0,37.2,39,,1,1,3,11,21,813.3,1,21,6.3,149.6,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,21,1,1,1,0,0
9082-FIBGZG-W7E,4,2,0,69,9,1,1,30,0,149,0.7,0.162708,0.880292,0,1,2,2,0,2,0,1,1,0,1,78.4,24,,0,1,2,35,9,162.49,0,67,27.6,1865.35,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,15,0,0,0,0,1
2007-BEDDYV-62E,4,2,1,60,11,1,0,22,0,155,8.7,2.090175,11.394825,0,1,4,5,0,3,2,1,2,1,1,69.4,16,,1,1,3,29,12,886.11,1,64,24.25,1446.35,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,22,0,1,0,0,1
2076-HXNRRT-59Y,5,2,0,50,20,2,0,2,0,49,15.6,1.94922,5.69478,1,0,1,0,0,0,0,0,3,1,0,15.8,28,,1,1,4,3,7,432.76,1,21,4.35,66.45,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,20,1,1,0,0,0
4238-LORPCR-80R,4,2,0,73,12,5,0,26,1,17,13.8,0.783564,1.562436,0,0,1,2,2,0,0,1,1,1,1,7.9,23,,0,0,4,40,7,79.65,0,72,44.2,3073.6,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,17,0,0,0,0,1
8724-ZFSGUO-JYL,3,1,0,68,12,2,0,7,0,31,15.3,2.08692,2.65608,0,0,1,2,2,0,0,0,1,0,0,16.5,30,,1,1,3,14,11,290.28,0,42,6.9,276.5,1,27.7,1138.85,1,0,0,0,1,0,0,4,0,0,0,0,1,17,1,1,1,0,1
2581-PFMMKD-4C6,3,3,0,57,17,1,0,9,0,39,20.5,1.95078,6.04422,0,1,5,1,0,1,0,1,3,1,0,18.9,30,,0,1,4,34,9,329.52,1,63,14.1,800.35,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,23,1,0,0,0,1
6877-RTHCJH-M7A,2,5,0,29,19,1,0,1,0,156,1.1,0.12012,1.59588,0,0,3,5,2,0,0,0,1,1,1,68.6,31,,1,1,3,11,8,156.24,1,33,10.15,323.95,1,35.35,1124.85,0,1,29.5,908.75,1,1,0,4,0,0,0,0,1,26,1,1,1,0,1
1191-EGQJHO-ZJQ,5,1,1,63,15,2,0,9,1,17,6.4,0.343808,0.744192,0,1,2,9,0,0,0,1,3,1,1,7.1,22,,0,0,2,17,1,8.65,0,36,12.3,435.15,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,13,1,0,0,0,1
6237-IDDHKI-H17,4,2,0,49,17,2,0,5,0,60,8.4,1.20456,3.83544,1,1,3,0,0,0,0,1,1,1,0,36.8,26,,0,0,4,16,7,237.52,1,43,18.2,757.3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,20,0,0,0,0,1
5085-RQHHUP-L2U,2,5,1,51,12,1,0,8,0,122,13.6,5.375808,11.216192,1,1,2,9,1,1,0,1,4,1,0,25.7,37,,0,1,3,12,6,211.47,1,45,7.8,345.4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,20,0,1,0,0,0
2981-FYZXBF-DM9,5,5,0,22,17,1,0,0,0,32,7.1,0.21584,2.05616,1,0,1,0,0,0,0,1,1,1,1,14.5,30,,0,0,4,3,9,146.92,0,3,3.8,12.2,1,42.1,85,1,1,32.55,80.15,0,1,1,4,1,1,1,1,0,20,1,1,1,0,0
8446-TMJWQX-AK5,2,2,0,51,12,1,0,8,0,43,4.1,0.446039,1.316961,0,1,2,0,0,0,0,1,4,1,0,18.6,27,,0,0,2,31,7,219.65,1,64,34.85,2355.7,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,23,0,0,0,0,1
1476-ZJSUZO-GSO,4,4,1,53,16,3,0,14,0,142,13.6,3.340976,15.971024,0,0,1,5,0,0,0,0,2,1,0,73.2,25,,0,0,2,7,12,472.71,1,29,9.45,240.15,1,42.7,1213.7,1,1,36.25,926.55,0,0,1,1,1,1,1,1,0,12,1,0,0,1,1
9469-FWPWKV-HJY,5,5,0,75,15,5,0,31,1,123,1.1,0.420783,0.932217,0,1,2,0,0,0,0,1,2,1,1,59.9,29,,0,1,4,35,6,122.71,1,69,22,1510.55,1,33.4,2278.5,1,0,0,0,1,0,0,2,0,0,0,0,1,19,1,1,1,0,1
8791-ICWRCS-WUD,1,3,1,30,10,5,0,9,0,32,0.9,0.042624,0.245376,0,1,5,0,0,0,0,1,4,1,1,17.2,25,,0,1,3,6,4,71.57,1,7,5.7,53.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0
2441-WRRBMV-9VV,3,3,1,65,8,6,0,33,1,14,7.3,0.154322,0.867678,0,0,1,4,0,0,0,0,2,1,0,7.4,30,,1,0,2,3,8,77.94,0,10,5.8,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0
0815-FGMWDH-Y8D,1,5,1,35,18,2,0,2,0,17,8,0.23256,1.12744,0,1,3,1,1,0,0,0,3,1,0,7.9,35,,0,0,3,11,7,242.89,0,26,11.7,283.65,1,25.7,586,1,0,0,0,0,0,0,3,0,0,0,0,0,25,1,0,1,0,0
6991-FJSWKW-ADG,2,5,1,58,14,2,0,10,0,58,11.4,1.811688,4.800312,0,1,2,1,0,0,0,1,3,1,0,24.3,31,,0,0,3,29,13,380.96,0,59,6.85,415.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1
0142-QMGDVL-8WD,5,2,0,30,15,5,0,5,0,39,9.3,1.098981,2.528019,1,0,2,6,0,0,0,1,2,1,0,21.7,20,,0,1,2,12,9,130.16,1,49,13,595.4,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,16,1,1,1,0,1
8214-NVCQAC-3HH,2,2,0,79,12,5,0,39,1,47,7.9,1.095335,2.617665,0,1,2,0,0,0,0,1,1,0,1,19.3,26,,0,0,4,39,10,401.77,1,71,19.15,1313.45,0,0,0,1,1,35.65,2467.8,0,1,0,0,1,1,1,1,0,20,0,0,0,1,1
1884-TYBPZG-HGL,1,1,0,62,15,2,1,8,0,49,4.8,0.827904,1.524096,0,0,1,1,0,0,1,1,1,0,1,26.2,17,,0,1,2,22,12,216.86,0,30,12.95,386.85,1,22.55,636.65,1,0,0,0,1,0,0,1,0,0,0,0,0,21,1,0,1,0,0
0072-MQVNDV-4KO,5,2,0,27,16,2,0,0,0,29,10.9,0.622717,2.538283,1,1,4,2,2,0,0,1,1,0,0,13,29,,0,0,2,9,14,534.8,1,31,7.8,251.55,1,29.3,805.05,1,0,0,0,0,0,0,3,0,0,0,0,0,22,1,1,1,0,0
5788-QLVXSO-HER,3,1,0,34,18,1,0,2,0,51,6.2,0.322524,2.839476,0,0,3,0,0,0,0,1,0,-1,-1,1,23,,1,1,2,16,12,490.87,1,59,15.95,905.15,1,35.5,2054,1,1,35.45,2201.3,1,1,1,0,1,1,1,1,0,13,0,1,1,0,1
8931-XMXDFT-RXL,1,1,1,79,7,4,0,45,1,20,19.2,1.40928,2.43072,0,0,1,2,0,0,0,1,1,0,1,10,22,,0,1,2,39,9,122.81,0,72,18.25,1307.2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,10,0,0,0,0,1
3682-HHDSLK-HXO,2,5,1,68,13,1,0,18,0,74,7.2,0.340992,4.987008,0,1,2,1,1,0,0,0,1,1,0,40.4,29,,1,0,1,32,11,447.36,0,68,11.95,802.8,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,20,0,1,0,0,0
1516-CYANIZ-RY8,4,2,0,37,18,6,0,8,0,193,3.7,4.820175,2.320825,0,1,3,0,0,0,0,1,3,1,0,88.7,23,,0,1,4,10,8,368.19,0,33,8.95,332.8,1,59.65,1910,1,1,63.3,2048.1,1,1,1,4,1,1,1,1,1,18,1,1,1,1,1
7570-FPTDKK-0IF,4,3,1,52,11,6,0,22,0,94,19.2,1.44384,16.60416,0,0,1,3,2,0,0,0,2,1,0,56.7,35,,0,1,3,32,8,188.6,1,68,15.75,1052.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19,0,1,1,0,1
