Region,TownSize,Gender,Age,EducationYears,JobCategory,EmploymentLength,HouseholdIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,Telecommute,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonthly,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,equivalence_class,re_identification_risk,scenario_one,scenario_two,scenario_three,scenario_four
4,1,1,64 and Over,6 - 12,4,35 and Over,10 - 40,12.610969988067511,0.6837732967497423,4.450263048107774,0,1,2,0,0,0,0,0,2,1,0,18.50893009408384,19,,0,1,30.06788120429979,4,145.59,0,64,17.7,1114,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,21,0,0,0,1,1,4-1-1-6 - 12-4,1.0,0.1875,0.3,0.345,1.0
5,3,0,24 and Under,12 - 16,6,5 and Under,10 - 40,5.056612702828507,0.41317846018148785,1.0895168323878344,1,1,4,3,3,0,0,0,0,-1,-1,3.1834433852241815,19,,1,4,3.040978551877611,16,482.3,1,29,7.2,220.9,1,21.4,559.85,0,0,0.0,0.0,0,0,0,4,0,0,0,0,1,18,1,1,1,0,0,5-3-0-12 - 16-6,0.25,0.046875,0.075,0.08625,0.25
2,1,1,44 - 54,6 - 12,1,5 and Under,10 - 40,7.886846862779666,0.4664918700688378,0.43291915652825086,0,0,1,6,0,0,0,0,2,1,0,15.539217724184113,26,,1,2,15.976421965413985,7,138.95,0,31,9.2,322.5,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,20,0,0,0,0,1,2-1-1-6 - 12-1,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
4,1,0,24 and Under,16 and Over,1,5 and Under,10 - 40,1.3272259982618246,0.3104129449649881,0.9171043349344383,0,1,3,1,1,0,0,1,2,1,1,19.56436411116846,30,,0,4,5.663434654092259,12,188.52,0,5,5.95,38.25,1,41.85,163.4,0,1,25.4,89.6,0,1,0,4,0,0,0,0,1,22,1,1,1,1,0,4-1-0-16 and Over-1,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
3,2,1,64 and Over,12 - 16,2,15 - 20,10 - 40,22.525998236790404,3.1659233243198264,3.833055147042149,0,1,2,9,0,0,0,0,1,0,0,12.686494975215318,22,,0,2,18.318915618921086,11,176.2,0,39,6.75,234.75,0,0.0,0.0,1,1,32.2,1224.05,1,1,1,0,1,1,1,1,0,20,1,0,0,1,0,3-2-1-12 - 16-2,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
2,2,0,64 and Over,6 - 12,1,30 and Over,10 - 40,1.912007893718068,0.16791628928904184,0.12294403061242319,0,1,4,5,0,0,0,0,2,0,0,6.901744171513569,19,,0,1,33.37554083576321,11,303.73,0,66,19.1,1231.75,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,2-2-0-6 - 12-1,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
4,3,1,24 - 34,16 and Over,1,5 and Under,40 - 80,7.467862061037471,0.5215731520657043,2.163662503324163,1,0,1,2,1,1,0,0,2,1,0,28.772214092470733,33,,0,4,2.5128325310593453,14,410.78,1,8,2.05,15.45,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,4-3-1-16 and Over-1,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
2,1,1,34 - 44,12 - 16,3,5 - 10,10 - 40,18.186151446665892,2.7618628138261254,2.2792893927122737,0,0,1,12,0,0,0,0,3,1,1,18.621484406582887,21,,1,1,22.204663518702603,9,420.48,0,52,12.25,629.55,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,1,0,24,1,0,0,0,0,2-1-1-12 - 16-3,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
5,1,0,24 - 34,6 - 12,2,5 and Under,10 - 40,14.578047891106566,1.317354811796893,1.6655234274559116,0,1,4,0,0,0,0,0,5,1,0,6.419196551143607,21,,1,2,13.52421184777022,10,263.55,1,27,3.2,86.3,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,5-1-0-6 - 12-2,0.25,0.046875,0.075,0.08625,0.25
1,4,0,34 - 44,6 - 12,2,5 - 10,40 - 80,6.516781406798048,0.5515705599052458,2.204150158973631,0,0,1,0,0,0,0,0,2,1,0,15.19216004738748,32,,1,2,8.943856598963313,10,321.19,0,14,5.7,75.95,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,20,1,0,1,0,0,1-4-0-6 - 12-2,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
3,2,1,24 and Under,6 - 12,3,5 and Under,10 - 40,-0.10005406609436829,0.2770480447575128,1.1258381094687038,1,1,2,0,0,0,0,1,3,1,0,13.769017478886832,29,,1,5,2.2966934382213458,16,461.03,1,6,4.55,26.35,0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,0,1,0,17,1,0,0,0,0,3-2-1-6 - 12-3,0.125,0.0234375,0.0375,0.043125,0.125
3,1,1,54 - 64,6 - 12,5,30 and Over,10 - 40,15.095278301603152,-0.5120184504233919,0.062018757428185634,0,1,2,3,0,1,0,1,3,0,1,5.91130350566867,18,,0,2,36.09499016613574,7,79.75,0,70,41.75,2817.05,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,0,1,1,0,16,0,0,0,0,1,3-1-1-6 - 12-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
4,3,0,24 - 34,12 - 16,2,5 and Under,80 - 120,6.2271861858974855,3.8561634161297005,-1.8155560415107752,0,1,2,5,0,0,0,1,2,0,1,59.21668258546419,30,,1,1,9.178148504801117,9,328.19,0,21,4.45,81.7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,15,1,0,1,0,1,4-3-0-12 - 16-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
2,1,0,64 and Over,16 and Over,2,5 - 10,80 - 120,-0.8815551457875763,0.5348714318211631,-0.7646803238207459,0,0,1,0,0,0,0,1,1,0,0,54.49309828144068,17,,1,1,35.770567516527194,11,451.73,1,68,22.0,1487.15,1,55.95,3887.2,1,1,84.85,5602.9,1,1,1,4,1,0,0,0,1,17,1,0,1,1,1,2-1-0-16 and Over-2,0.0625,0.01171875,0.01875,0.0215625,0.0625
3,2,0,34 - 44,12 - 16,6,5 - 10,40 - 80,3.644648122042862,1.2858333169774507,2.9980037558563546,0,1,2,0,0,0,0,1,5,1,1,36.616908138784616,27,,1,1,15.492208376711549,9,748.95,1,36,14.1,521.9,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0,18,0,1,0,0,0,3-2-0-12 - 16-6,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
4,3,1,24 - 34,12 - 16,2,5 and Under,40 - 80,0.7717063456987596,0.37445513188227014,3.8626951893966237,0,0,2,2,2,0,0,1,3,1,0,18.86624016203333,28,,1,1,13.958793797290443,6,141.63,1,31,10.8,354.45,0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,1,1,1,1,0,20,1,1,1,0,0,4-3-1-12 - 16-2,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
2,2,0,64 and Over,16 and Over,1,10 - 15,10 - 40,7.032319588660355,-0.45256345853358176,0.8446682414728104,0,1,2,4,0,0,0,1,2,0,0,7.262122341952927,25,,0,4,39.22852021739065,9,242.81,0,72,35.8,2537.2,0,0.0,0.0,1,0,0.0,0.0,1,0,0,1,1,0,0,1,0,16,1,0,0,0,1,2-2-0-16 and Over-1,0.05,0.009375000000000001,0.015,0.017249999999999998,0.05
5,3,1,44 - 54,6 - 12,3,15 - 20,40 - 80,20.305001725232874,4.900605437595729,10.447829577556714,1,0,1,0,0,0,0,1,4,1,1,41.74481309877641,26,,0,2,17.63460718858446,16,528.81,0,28,7.95,213.9,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,5-3-1-6 - 12-3,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
3,3,1,54 - 64,16 and Over,6,20 - 25,80 - 120,9.723671747807316,1.6768172734155118,6.326175299567173,0,1,2,2,0,1,1,0,2,1,0,39.462582133399415,30,,1,1,13.91287409723648,9,1260.83,1,14,10.1,121.55,1,39.05,494.8,1,1,22.65,271.75,1,1,1,4,0,1,1,1,1,17,1,0,0,1,0,3-3-1-16 and Over-6,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
3,4,1,54 - 64,16 and Over,1,5 - 10,120 - 160,8.336456781740225,4.167970638814153,6.357722704922619,0,1,2,5,0,2,3,1,2,1,0,68.25179686123475,28,,1,2,30.744909942515235,13,296.33,0,60,9.5,540,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,1,1,0,1,0,19,0,0,0,0,1,3-4-1-16 and Over-1,0.125,0.0234375,0.0375,0.043125,0.125
4,5,1,64 and Over,6 - 12,3,20 - 25,10 - 40,12.46131435876184,0.9220499634780818,1.9678587842901931,0,0,1,8,0,0,0,0,2,0,0,11.553557954676894,30,,1,3,12.850460572623293,5,91.4,0,32,5.05,150,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,4-5-1-6 - 12-3,0.5,0.09375,0.15,0.1725,0.5
5,5,1,24 and Under,12 - 16,5,5 and Under,10 - 40,12.675093017200714,1.2796958105252356,2.9644727201180556,1,1,4,0,0,0,0,1,2,1,1,11.092817634135157,31,,1,4,4.053940248721165,17,545.92,1,10,4.7,52.35,1,24.7,190.85,0,0,0.0,0.0,0,0,0,2,0,0,0,0,1,20,1,1,1,0,0,5-5-1-12 - 16-5,0.125,0.0234375,0.0375,0.043125,0.125
3,3,1,24 - 34,16 and Over,1,5 and Under,40 - 80,3.0611262929581065,0.4752974003039384,-1.0290754872322136,1,0,3,4,0,0,0,0,3,1,1,29.395123204283394,37,,0,4,1.5936762451716724,10,308.96,0,2,4.3,6.3,1,32.85,42.85,1,1,28.75,22.3,0,1,1,2,1,1,1,1,1,16,1,1,1,0,0,3-3-1-16 and Over-1,0.058823529411764705,0.011029411764705881,0.01764705882352941,0.02029411764705882,0.058823529411764705
1,4,0,64 and Over,6 - 12,1,25 and Over,10 - 40,1.9487978219985962,0.062078631374945764,0.2670243448377768,0,0,1,7,0,0,0,0,7,0,0,9.692932827054557,32,,0,5,25.01161578591946,8,241.67,0,50,14.8,708.25,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,1,0,1,1,24,0,0,0,0,1,1-4-0-6 - 12-1,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
4,2,1,24 - 34,16 and Over,2,5 and Under,40 - 80,18.086819335849277,1.4948590366699566,5.504646929377351,0,1,4,2,0,2,0,0,2,1,0,14.108121096352377,27,,1,4,8.468565762728325,12,388.44,1,41,15.65,580.35,1,49.0,2046.8,1,1,49.25,2032.4,1,1,1,4,1,1,0,1,1,20,1,1,1,0,1,4-2-1-16 and Over-2,0.125,0.0234375,0.0375,0.043125,0.125
1,2,0,54 - 64,6 - 12,6,35 and Over,300 and Over,13.472643432962144,15.550883001806412,24.569166640395302,0,1,2,0,0,0,0,0,2,1,0,86.44673980497221,23,,1,1,41.15276317932325,9,784.81,0,72,100.7,7400.85,0,0.0,0.0,1,0,0.0,0.0,1,1,1,1,1,1,1,1,0,16,1,0,0,0,1,1-2-0-6 - 12-6,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
5,4,0,64 and Over,16 and Over,1,5 - 10,10 - 40,5.658278627744474,-0.5403863506663513,1.2394721923701257,0,1,2,3,0,0,0,1,2,1,0,12.606963182219975,20,,1,2,11.01262232025082,6,88.78,0,40,12.4,507.25,0,0.0,0.0,0,0,0.0,0.0,1,0,1,2,1,0,1,1,0,24,1,1,0,1,1,5-4-0-16 and Over-1,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
4,4,0,64 and Over,12 - 16,1,20 - 25,80 - 120,17.346434596928873,8.753828143572026,6.2079360896238756,0,1,2,0,0,0,0,1,2,1,1,42.913501265474366,31,,1,2,36.00273325145234,13,420.63,0,70,24.55,1858.25,0,0.0,0.0,1,0,0.0,0.0,1,1,0,1,1,1,1,1,0,22,1,0,1,0,1,4-4-0-12 - 16-1,0.07692307692307693,0.014423076923076924,0.023076923076923078,0.02653846153846154,0.07692307692307693
3,2,0,54 - 64,12 - 16,5,25 and Over,120 - 160,10.912295567209105,7.627216691403072,6.111300608865286,0,0,1,0,0,0,0,1,5,1,0,94.79517060653917,23,,1,1,39.200015141384704,11,995.5,0,69,18.5,1286.1,1,54.4,3676.2,1,0,0.0,0.0,1,1,0,1,1,1,1,1,1,21,1,1,0,1,1,3-2-0-12 - 16-5,0.14285714285714285,0.026785714285714284,0.04285714285714285,0.04928571428571428,0.14285714285714285
5,1,1,24 and Under,12 - 16,2,5 and Under,10 - 40,10.357812342558237,0.9892721494839021,1.7344330259736087,1,0,1,0,0,0,0,0,2,1,0,14.291709810588019,32,,0,4,2.204638883925584,5,99.34,1,7,3.65,29.1,1,35.95,210.55,1,1,30.8,186.0,1,1,1,2,0,1,1,1,1,33,1,1,1,1,0,5-1-1-12 - 16-2,0.125,0.0234375,0.0375,0.043125,0.125
3,1,0,54 - 64,16 and Over,2,5 - 10,40 - 80,5.842608446238829,2.289029296086207,2.543215622153503,0,0,1,0,0,0,0,0,3,1,1,35.60119711562763,18,,0,4,18.69980554730214,8,602.67,0,56,19.95,1154.15,1,61.9,3395.0,1,1,74.8,4242.6,1,1,1,3,1,1,1,1,1,19,1,0,1,1,1,3-1-0-16 and Over-2,0.0625,0.01171875,0.01875,0.0215625,0.0625
3,2,1,64 and Over,6 - 12,1,15 - 20,40 - 80,12.832862677018413,7.141326133651977,3.7722272621341753,0,1,2,2,1,1,0,0,0,-1,-1,-1.0166449825267185,23,,1,4,37.56891958905272,10,364.94,0,72,46.7,3491.9,0,0.0,0.0,1,0,0.0,0.0,1,1,0,0,1,1,1,1,0,16,0,0,0,1,1,3-2-1-6 - 12-1,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
1,2,1,34 - 44,12 - 16,2,5 and Under,10 - 40,7.775526599921331,0.33422795062053634,1.8142067994524922,0,0,1,0,0,0,0,1,3,1,1,18.02914696168235,24,,0,3,9.352855676449343,6,131.21,1,17,6.6,114.15,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,1,1,1,0,0,1-2-1-12 - 16-2,0.047619047619047616,0.008928571428571428,0.014285714285714284,0.016428571428571428,0.047619047619047616
3,1,0,54 - 64,12 - 16,2,5 - 10,40 - 80,28.249451636721677,2.4371980587303836,9.628647461728878,0,1,3,0,0,0,0,0,2,1,0,18.069875209618438,21,,1,4,27.610056625181322,10,405.53,0,54,10.45,553.75,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,17,0,0,1,0,1,3-1-0-12 - 16-2,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
5,2,0,24 - 34,12 - 16,1,5 and Under,40 - 80,12.089518034255098,5.244881071767891,5.457755253226007,1,0,1,1,1,0,0,1,2,1,0,35.95988377917237,27,,1,3,7.533902623690201,12,352.35,0,10,3.7,29.9,1,32.95,261.2,0,0,0.0,0.0,0,0,0,3,0,0,1,0,1,20,1,1,1,0,0,5-2-0-12 - 16-1,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
3,1,0,64 and Over,6 - 12,5,25 and Over,10 - 40,21.478706809847083,0.15239617069889994,3.054097805606364,0,0,1,0,0,0,0,0,2,1,0,9.208721603594132,25,,0,2,8.589105936850684,12,270.04,0,26,15.35,378.7,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3-1-0-6 - 12-5,0.25,0.046875,0.075,0.08625,0.25
3,3,0,54 - 64,12 - 16,1,10 - 15,40 - 80,17.15200608371293,0.16172229781217373,10.407223748177811,0,1,2,0,0,0,0,1,3,1,0,31.855811320022898,25,,1,1,39.28233816590531,8,505.45,0,72,73.55,5166.2,1,44.55,3259.85,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,16,1,0,1,0,1,3-3-0-12 - 16-1,0.0625,0.01171875,0.01875,0.0215625,0.0625
1,1,0,64 and Over,6 - 12,2,10 - 15,10 - 40,8.596094595815797,0.3105608801644745,-0.405999706934405,0,0,1,0,0,0,0,0,1,1,1,6.119680377969743,29,,0,2,13.649113640049945,18,334.68,0,42,11.45,457.4,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1-1-0-6 - 12-2,0.037037037037037035,0.006944444444444444,0.01111111111111111,0.012777777777777777,0.037037037037037035
1,1,0,64 and Over,16 and Over,1,15 - 20,80 - 120,10.95214483061499,5.298752111114515,4.8955284264722065,0,1,2,5,0,0,0,1,1,1,1,41.424594203376216,27,,1,4,33.52285217854677,15,684.09,0,69,22.65,1550.1,0,0.0,0.0,1,0,0.0,0.0,1,0,0,2,1,0,0,1,1,23,1,1,1,0,1,1-1-0-16 and Over-1,0.03571428571428571,0.006696428571428571,0.010714285714285713,0.01232142857142857,0.03571428571428571
2,2,1,24 and Under,12 - 16,2,5 and Under,10 - 40,8.02105104606041,-0.1231762335917676,1.5230903427100917,1,0,1,4,0,0,0,1,2,1,0,10.792282579892166,24,,1,4,0.007268712631628316,8,133.14,1,1,2.1,2.1,1,25.55,25.55,0,0,0.0,0.0,0,0,1,3,0,0,0,0,1,27,1,1,1,0,0,2-2-1-12 - 16-2,0.05555555555555555,0.010416666666666666,0.016666666666666666,0.019166666666666665,0.05555555555555555
3,4,0,64 and Over,12 - 16,2,5 - 10,10 - 40,11.838467107189432,-0.5934940541793999,2.9754968372111166,0,0,1,7,0,0,0,1,1,1,0,15.184963660200337,26,,0,2,33.93448082958712,11,276.56,1,70,68.1,4632,1,35.8,2430.95,1,0,0.0,0.0,1,0,0,1,0,0,0,0,0,12,1,1,1,0,1,3-4-0-12 - 16-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
1,5,1,64 and Over,12 - 16,2,5 and Under,10 - 40,22.75522885838347,2.1161446616649786,2.0964385900034785,1,0,1,0,0,0,0,1,0,-1,-1,2.4178827940848047,25,,0,5,27.46351933931239,11,270.3,1,62,10.2,625.05,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,1,0,0,0,27,0,0,1,0,1,1-5-1-12 - 16-2,1.0,0.1875,0.3,0.345,1.0
4,2,1,44 - 54,16 and Over,3,5 - 10,80 - 120,7.641684458434196,1.81672465334505,4.275988490880076,0,1,2,0,0,0,0,0,2,1,1,46.811913968386996,19,,1,2,8.229899731981599,12,450.55,1,14,2.25,24.65,1,31.35,438.25,1,0,0.0,0.0,0,0,1,4,0,0,0,1,0,20,1,1,1,1,0,4-2-1-16 and Over-3,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
2,1,1,34 - 44,12 - 16,5,10 - 15,40 - 80,12.216400701820023,1.08562668027509,4.1563573058583225,0,1,2,3,0,0,0,1,2,1,0,34.46646767573675,12,,1,3,25.717736321615497,11,401.53,1,70,32.3,2239.45,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,0,1,1,0,0,20,0,1,0,0,1,2-1-1-12 - 16-5,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
5,3,1,54 - 64,6 - 12,6,20 - 25,80 - 120,7.874371981042502,1.9267434518258013,4.056189608099316,0,0,1,6,0,1,0,1,3,1,0,58.59021830584373,21,,1,2,31.627339409687604,10,296.77,0,63,20.0,1292.85,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,5-3-1-6 - 12-6,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
1,3,1,34 - 44,12 - 16,1,5 - 10,80 - 120,11.099643142688109,4.1825649139610075,5.794729826018081,0,1,2,0,0,0,0,1,1,1,1,29.9815204822,28,,0,4,1.8405263178161881,7,569.17,0,1,1.4,1.4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,1-3-1-12 - 16-1,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
2,3,0,64 and Over,12 - 16,3,5 - 10,10 - 40,20.288049082308348,2.5951201970393507,5.813823140178378,0,0,1,1,1,0,0,0,3,1,0,14.276351943097891,20,,0,1,14.937238240728673,16,1202.74,1,36,6.4,241.75,0,0.0,0.0,1,0,0.0,0.0,0,0,0,2,1,0,1,1,0,23,1,0,1,0,0,2-3-0-12 - 16-3,0.1111111111111111,0.020833333333333332,0.03333333333333333,0.03833333333333333,0.1111111111111111
1,1,1,24 - 34,12 - 16,2,5 and Under,10 - 40,11.758750768888323,0.5426559419682684,2.8164434648703933,1,0,1,5,0,0,0,0,2,1,1,12.790894347572763,19,,0,3,2.7987866503149332,12,379.61,1,8,5.15,58.4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0,0,0,0,0,14,1,1,0,0,0,1-1-1-12 - 16-2,0.030303030303030304,0.005681818181818182,0.00909090909090909,0.010454545454545454,0.030303030303030304
1,3,0,64 and Over,12 - 16,1,10 - 15,80 - 120,10.837896642910017,0.03587761030574943,14.70139931811649,0,0,1,3,2,0,0,0,1,1,0,55.6078903249844,30,,0,5,20.631943862246597,7,189.59,0,56,12.75,760.4,0,0.0,0.0,0,0,0.0,0.0,1,1,1,1,1,1,1,1,0,24,1,1,0,0,1,1-3-0-12 - 16-1,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
5,5,1,64 and Over,16 and Over,1,15 - 20,40 - 80,8.259571032859553,2.053526520107816,2.617198896019111,0,1,2,0,0,0,0,1,3,1,1,32.454701005648815,36,,1,4,24.89000392529291,11,235.17,0,65,22.5,1397.15,0,0.0,0.0,1,0,0.0,0.0,1,0,0,2,0,1,0,0,0,21,1,1,0,0,1,5-5-1-16 and Over-1,0.0625,0.01171875,0.01875,0.0215625,0.0625
5,5,1,54 - 64,6 - 12,1,30 and Over,80 - 120,1.9041490152769869,1.8861762607822343,2.8390668969232857,0,0,3,4,0,0,0,0,2,1,0,45.32530961510147,27,,0,1,29.94012190934771,7,624.22,0,63,11.6,695.8,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,1,1,1,0,22,0,0,1,0,1,5-5-1-6 - 12-1,0.09090909090909091,0.017045454545454544,0.02727272727272727,0.031363636363636364,0.09090909090909091
3,4,0,54 - 64,12 - 16,2,5 and Under,40 - 80,2.70075883803307,0.5456607101600607,1.1403652239008026,0,0,1,1,0,0,0,1,4,1,1,54.34710531723988,22,,1,4,20.04059782483751,11,671.13,1,45,7.8,346.95,1,28.6,1210.0,1,0,0.0,0.0,0,0,0,3,0,0,0,0,0,18,1,0,1,0,1,3-4-0-12 - 16-2,0.06666666666666667,0.0125,0.02,0.023,0.06666666666666667
1,4,1,64 and Over,6 - 12,3,25 and Over,200 - 250,4.046286344348411,1.0807066493251287,5.154020467317165,0,0,1,2,2,0,0,1,0,-1,-1,-1.127135557794428,19,,0,1,36.96302194353331,12,702.82,1,71,28.8,2049.45,0,0.0,0.0,1,0,0.0,0.0,0,1,1,0,1,1,1,1,0,16,0,0,0,0,1,1-4-1-6 - 12-3,1.0,0.1875,0.3,0.345,1.0
4,4,0,54 - 64,16 and Over,6,20 - 25,10 - 40,12.740308025807277,1.3582241677585516,-0.04931327905272531,0,1,2,1,1,0,0,1,3,1,0,10.26634929837941,28,,1,4,32.8723261340489,13,351.65,1,68,23.6,1728.1,1,39.45,2674.25,1,0,0.0,0.0,1,1,1,4,0,1,1,0,1,19,1,1,1,1,0,4-4-0-16 and Over-6,0.2,0.037500000000000006,0.06,0.06899999999999999,0.2
5,5,1,54 - 64,12 - 16,2,5 and Under,10 - 40,1.1252749837883071,0.009843028084035005,0.01256799230699722,0,1,2,1,1,0,0,1,4,1,1,16.823066174193553,16,,1,4,12.957671377722928,8,290.28,0,26,10.1,271.2,1,28.7,694.7,1,0,0.0,0.0,0,0,0,0,1,1,1,1,0,28,0,1,0,0,1,5-5-1-12 - 16-2,0.02564102564102564,0.004807692307692308,0.007692307692307692,0.008846153846153846,0.02564102564102564
2,2,0,34 - 44,12 - 16,2,5 and Under,10 - 40,10.863792992829886,1.4934673643486773,2.62962562295535,1,1,2,0,0,0,0,0,2,1,1,20.081086632459265,20,,1,4,13.117002384042245,19,453.2,0,26,5.25,114.85,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,25,0,1,1,0,0,2-2-0-12 - 16-2,0.07142857142857142,0.013392857142857142,0.021428571428571425,0.02464285714285714,0.07142857142857142
1,1,0,44 - 54,6 - 12,4,25 and Over,80 - 120,4.320604184909844,-0.00035607496348710743,5.3024356633649035,0,0,1,0,0,0,0,1,2,1,1,45.73986777089319,29,,1,3,23.296036577206884,12,346.7,1,59,16.3,921,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,1,1,0,0,18,0,0,0,0,1,1-1-0-6 - 12-4,0.16666666666666666,0.03125,0.049999999999999996,0.057499999999999996,0.16666666666666666
4,2,1,34 - 44,6 - 12,5,5 - 10,40 - 80,8.902251154872722,0.476911208150219,3.4138201471749365,0,1,2,1,1,0,0,1,2,1,0,32.18046829820293,24,,0,3,2.760632745707848,7,271.21,1,8,3.8,25.3,0,0.0,0.0,1,0,0.0,0.0,0,1,0,0,1,1,1,1,0,14,0,0,0,0,0,4-2-1-6 - 12-5,0.5,0.09375,0.15,0.1725,0.5
1,5,1,44 - 54,6 - 12,5,15 - 20,40 - 80,3.409960820990216,0.8752837313885424,-1.0322972358159659,0,1,2,1,1,0,0,0,2,1,0,18.362637607334168,22,,1,2,34.73931606606094,9,202.23,0,72,58.85,4276.15,0,0.0,0.0,1,0,0.0,0.0,1,0,0,0,1,1,0,0,0,21,1,0,0,0,1,1-5-1-6 - 12-5,0.3333333333333333,0.0625,0.09999999999999999,0.11499999999999999,0.3333333333333333
4,5,0,34 - 44,16 and Over,6,10 - 15,40 - 80,8.590400577341098,0.3852202236108544,4.2267011381682105,0,0,1,0,0,0,0,0,3,1,1,37.40502279985891,29,,0,2,9.611547184947485,12,263.73,1,18,5.9,110.5,1,26.65,464.05,0,0,0.0,0.0,1,0,0,2,0,0,0,0,0,20,1,1,1,0,1,4-5-0-16 and Over-6,0.5,0.09375,0.15,0.1725,0.5
